Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01372","Cashew nuts, in shell","2022","2022","7021","Annual value","USD","775.1","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01359.02","Cashewapple","1991","1991","7021","Annual value","USD","34","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01359.02","Cashewapple","1992","1992","7021","Annual value","USD","32.9","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01359.02","Cashewapple","1993","1993","7021","Annual value","USD","25.1","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01359.02","Cashewapple","1994","1994","7021","Annual value","USD","67.7","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01359.02","Cashewapple","1995","1995","7021","Annual value","USD","52.3","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01359.02","Cashewapple","1996","1996","7021","Annual value","USD","47.8","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01359.02","Cashewapple","1997","1997","7021","Annual value","USD","55.7","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01359.02","Cashewapple","1998","1998","7021","Annual value","USD","58.6","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01359.02","Cashewapple","1999","1999","7021","Annual value","USD","35.8","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01359.02","Cashewapple","2000","2000","7021","Annual value","USD","38.3","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01359.02","Cashewapple","2001","2001","7021","Annual value","USD","128.5","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","1991","1991","7021","Annual value","USD","28.5","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","1992","1992","7021","Annual value","USD","36.3","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","1993","1993","7021","Annual value","USD","36.8","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","1994","1994","7021","Annual value","USD","40.6","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","1995","1995","7021","Annual value","USD","71.9","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","1996","1996","7021","Annual value","USD","76.6","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","1997","1997","7021","Annual value","USD","71.4","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","1998","1998","7021","Annual value","USD","63.8","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","1999","1999","7021","Annual value","USD","44.7","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","2000","2000","7021","Annual value","USD","42.6","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","2001","2001","7021","Annual value","USD","29.4","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","2002","2002","7021","Annual value","USD","26.8","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","2003","2003","7021","Annual value","USD","46.2","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","2004","2004","7021","Annual value","USD","64.3","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","2005","2005","7021","Annual value","USD","70.8","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","2006","2006","7021","Annual value","USD","75","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","2007","2007","7021","Annual value","USD","82.3","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","2008","2008","7021","Annual value","USD","103.7","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","2009","2009","7021","Annual value","USD","105.9","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","2010","2010","7021","Annual value","USD","129.7","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","2011","2011","7021","Annual value","USD","140.2","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","2012","2012","7021","Annual value","USD","125.4","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","2013","2013","7021","Annual value","USD","138.4","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","2014","2014","7021","Annual value","USD","131.7","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","2015","2015","7021","Annual value","USD","89.2","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","2016","2016","7021","Annual value","USD","86.1","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","2018","2018","7021","Annual value","USD","152.4","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","2019","2019","7021","Annual value","USD","127.6","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","2020","2020","7021","Annual value","USD","116.2","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","2021","2021","7021","Annual value","USD","129.8","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01520.01","Cassava, fresh","2022","2022","7021","Annual value","USD","167.9","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01447","Castor oil seeds","1991","1991","7021","Annual value","USD","92.1","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01447","Castor oil seeds","1992","1992","7021","Annual value","USD","109.7","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01447","Castor oil seeds","1993","1993","7021","Annual value","USD","151.5","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01447","Castor oil seeds","1994","1994","7021","Annual value","USD","215.1","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01447","Castor oil seeds","1995","1995","7021","Annual value","USD","255","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01447","Castor oil seeds","1996","1996","7021","Annual value","USD","254.7","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01447","Castor oil seeds","1997","1997","7021","Annual value","USD","225.4","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01447","Castor oil seeds","1998","1998","7021","Annual value","USD","203.4","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01447","Castor oil seeds","1999","1999","7021","Annual value","USD","175.3","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01447","Castor oil seeds","2000","2000","7021","Annual value","USD","244.3","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01447","Castor oil seeds","2001","2001","7021","Annual value","USD","161.3","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01447","Castor oil seeds","2018","2018","7021","Annual value","USD","674.3","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01447","Castor oil seeds","2019","2019","7021","Annual value","USD","686.2","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01447","Castor oil seeds","2020","2020","7021","Annual value","USD","513.2","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01447","Castor oil seeds","2021","2021","7021","Annual value","USD","551.5","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01447","Castor oil seeds","2022","2022","7021","Annual value","USD","586.2","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01640","Cocoa beans","1991","1991","7021","Annual value","USD","619.7","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01640","Cocoa beans","1992","1992","7021","Annual value","USD","610.1","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01640","Cocoa beans","1993","1993","7021","Annual value","USD","717","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01640","Cocoa beans","1994","1994","7021","Annual value","USD","953.8","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01640","Cocoa beans","1995","1995","7021","Annual value","USD","1094","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01640","Cocoa beans","1996","1996","7021","Annual value","USD","1065.6","A","Official figure"
