Date,Contract,High,Low,Average
2014-08-21,SU14,1140.0,1119.75,1129.875
2014-08-22,SU14,1170.5,1137.0,1153.75
2014-08-25,SU14,1189.25,1122.25,1155.75
2014-08-26,SU14,1123.0,1072.75,1097.875
2014-08-27,SU14,1107.75,1064.25,1086.0
2014-08-28,SU14,1123.0,1068.75,1095.875
2014-08-29,SU14,1095.75,1070.25,1083.0
2014-09-02,SU14,1108.0,1085.0,1096.5
2014-09-03,SU14,1092.25,1065.25,1078.75
2014-09-04,SU14,1082.5,1064.0,1073.25
2014-09-05,SU14,1088.75,1068.5,1078.625
2014-09-08,SU14,1095.0,1076.25,1085.625
2014-09-09,SU14,1094.5,1076.0,1085.25
2014-09-10,SU14,1086.75,1071.0,1078.875
2014-09-11,SX14,995.0,969.5,982.25
2014-09-12,SX14,990.25,979.0,984.625
2014-09-15,SX14,994.5,974.25,984.375
2014-09-16,SX14,999.75,976.75,988.25
2014-09-17,SX14,988.0,977.5,982.75
2014-09-18,SX14,986.5,970.75,978.625
2014-09-19,SX14,972.0,956.0,964.0
2014-09-22,SX14,954.75,934.25,944.5
2014-09-23,SX14,944.5,931.0,937.75
2014-09-24,SX14,942.0,934.25,938.125
2014-09-25,SX14,941.75,922.25,932.0
2014-09-26,SX14,924.75,909.75,917.25
2014-09-29,SX14,924.5,905.5,915.0
2014-09-30,SX14,930.0,909.75,919.875
2014-10-01,SX14,919.75,904.0,911.875
2014-10-02,SX14,925.5,912.5,919.0
2014-10-03,SX14,927.75,910.5,919.125
2014-10-06,SX14,943.0,912.25,927.625
2014-10-07,SX14,955.0,933.25,944.125
2014-10-08,SX14,949.75,926.5,938.125
2014-10-09,SX14,945.0,932.5,938.75
2014-10-10,SX14,951.25,921.25,936.25
2014-10-13,SX14,951.0,915.75,933.375
2014-10-14,SX14,970.5,943.25,956.875
2014-10-15,SX14,978.5,950.75,964.625
2014-10-16,SX14,967.5,949.25,958.375
2014-10-17,SX14,972.75,951.25,962.0
2014-10-20,SX14,950.75,936.0,943.375
2014-10-21,SX14,966.75,942.75,954.75
2014-10-22,SX14,982.5,960.25,971.375
2014-10-23,SX14,994.25,956.0,975.125
2014-10-24,SX14,1002.0,976.5,989.25
2014-10-27,SX14,1008.25,967.75,988.0
2014-10-28,SX14,1034.5,1000.0,1017.25
2014-10-29,SX14,1045.0,1004.0,1024.5
2014-10-30,SX14,1053.75,1023.5,1038.625
2014-10-31,SX14,1052.25,1013.0,1032.625
2014-11-03,SX14,1045.5,1025.0,1035.25
2014-11-04,SX14,1029.0,1005.5,1017.25
2014-11-05,SX14,1021.0,996.0,1008.5
2014-11-06,SX14,1044.0,1012.25,1028.125
2014-11-07,SX14,1042.25,1022.5,1032.375
2014-11-10,SF15,1058.0,1021.75,1039.875
2014-11-11,SF15,1073.5,1020.25,1046.875
2014-11-12,SF15,1086.25,1044.25,1065.25
2014-11-13,SF15,1072.5,1044.75,1058.625
2014-11-14,SF15,1053.5,1020.0,1036.75
2014-11-17,SF15,1038.5,1014.5,1026.5
2014-11-18,SF15,1042.0,1021.0,1031.5
2014-11-19,SF15,1025.0,1003.75,1014.375
2014-11-20,SF15,1022.25,1005.0,1013.625
2014-11-21,SF15,1040.0,1013.5,1026.75
2014-11-24,SF15,1038.75,1026.75,1032.75
2014-11-25,SF15,1054.0,1033.0,1043.5
2014-11-26,SF15,1054.75,1038.5,1046.625
2014-11-28,SF15,1051.5,1013.0,1032.25
2014-12-01,SF15,1022.5,1006.5,1014.5
2014-12-02,SF15,1022.0,995.0,1008.5
2014-12-03,SF15,999.5,983.75,991.625
2014-12-04,SF15,1016.5,991.5,1004.0
2014-12-05,SF15,1040.75,1003.5,1022.125
2014-12-08,SF15,1050.5,1030.0,1040.25
2014-12-09,SF15,1050.0,1038.5,1044.25
2014-12-10,SF15,1060.25,1027.75,1044.0
2014-12-11,SF15,1048.25,1025.75,1037.0
2014-12-12,SF15,1054.0,1031.5,1042.75
2014-12-15,SF15,1055.0,1036.5,1045.75
2014-12-16,SF15,1039.0,1021.5,1030.25
2014-12-17,SF15,1034.0,1015.0,1024.5
2014-12-18,SF15,1040.0,1024.0,1032.0
2014-12-19,SF15,1035.75,1022.5,1029.125
2014-12-22,SF15,1042.25,1025.25,1033.75
2014-12-23,SF15,1048.0,1033.25,1040.625
2014-12-24,SF15,1041.5,1025.5,1033.5
2014-12-26,SF15,1048.5,1028.5,1038.5
2014-12-29,SF15,1061.75,1039.0,1050.375
2014-12-30,SF15,1049.75,1036.25,1043.0
2014-12-31,SF15,1041.5,1017.5,1029.5
2015-01-02,SF15,1017.75,1002.25,1010.0
2015-01-05,SF15,1041.25,1001.5,1021.375
2015-01-06,SF15,1052.5,1034.0,1043.25
2015-01-07,SF15,1055.25,1044.5,1049.875
2015-01-08,SF15,1057.0,1042.75,1049.875
2015-01-09,SF15,1052.0,1041.25,1046.625
2015-01-12,SH15,1061.5,1015.5,1038.5
2015-01-13,SH15,1025.25,1002.0,1013.625
2015-01-14,SH15,1011.5,992.75,1002.125
2015-01-15,SH15,1019.75,985.25,1002.5
2015-01-16,SH15,996.0,983.0,989.5
2015-01-20,SH15,986.75,972.25,979.5
2015-01-21,SH15,991.0,977.5,984.25
2015-01-22,SH15,992.5,975.0,983.75
2015-01-23,SH15,980.5,967.25,973.875
2015-01-26,SH15,984.25,967.0,975.625
2015-01-27,SH15,985.5,972.25,978.875
2015-01-28,SH15,977.75,966.25,972.0
2015-01-29,SH15,977.75,967.0,972.375
2015-01-30,SH15,972.75,955.0,963.875
2015-02-02,SH15,970.5,956.5,963.5
2015-02-03,SH15,999.0,959.75,979.375
2015-02-04,SH15,990.25,967.5,978.875
2015-02-05,SH15,982.75,969.25,976.0
2015-02-06,SH15,987.5,971.25,979.375
2015-02-09,SH15,983.25,972.0,977.625
2015-02-10,SH15,986.0,967.0,976.5
2015-02-11,SH15,981.0,966.0,973.5
2015-02-12,SH15,985.0,973.5,979.25
2015-02-13,SH15,997.75,982.75,990.25
2015-02-17,SH15,1009.0,991.5,1000.25
2015-02-18,SH15,1012.25,990.75,1001.5
2015-02-19,SH15,1017.0,993.75,1005.375
2015-02-20,SH15,1009.75,998.75,1004.25
2015-02-23,SH15,1006.5,992.0,999.25
2015-02-24,SH15,1029.0,999.0,1014.0
2015-02-25,SH15,1021.5,1002.0,1011.75
2015-02-26,SH15,1024.75,1006.0,1015.375
2015-02-27,SH15,1035.5,1020.0,1027.75
2015-03-02,SH15,1037.25,1008.75,1023.0
2015-03-03,SH15,1015.0,998.5,1006.75
2015-03-04,SH15,1010.25,988.25,999.25
2015-03-05,SH15,991.25,979.0,985.125
2015-03-06,SH15,980.75,971.0,975.875
2015-03-09,SH15,993.25,981.25,987.25
2015-03-10,SK15,994.0,981.75,987.875
2015-03-11,SK15,997.5,982.25,989.875
2015-03-12,SK15,997.5,985.0,991.25
2015-03-13,SK15,994.0,972.5,983.25
2015-03-16,SK15,978.0,967.5,972.75
2015-03-17,SK15,973.0,953.5,963.25
2015-03-18,SK15,966.75,953.5,960.125
2015-03-19,SK15,980.25,956.5,968.375
2015-03-20,SK15,980.0,960.0,970.0
2015-03-23,SK15,990.0,973.25,981.625
2015-03-24,SK15,985.0,975.75,980.375
2015-03-25,SK15,987.75,978.0,982.875
2015-03-26,SK15,981.5,972.0,976.75
2015-03-27,SK15,976.25,965.0,970.625
2015-03-30,SK15,976.75,965.0,970.875
2015-03-31,SK15,981.0,951.25,966.125
2015-04-01,SK15,991.75,972.75,982.25
2015-04-02,SK15,993.0,980.75,986.875
2015-04-06,SK15,990.25,978.0,984.125
2015-04-07,SK15,984.0,970.0,977.0
2015-04-08,SK15,975.0,967.75,971.375
2015-04-09,SK15,972.0,950.25,961.125
2015-04-10,SK15,958.5,944.5,951.5
2015-04-13,SK15,957.5,945.75,951.625
2015-04-14,SK15,961.5,948.5,955.0
2015-04-15,SK15,976.75,958.75,967.75
2015-04-16,SK15,970.25,955.5,962.875
2015-04-17,SK15,972.5,963.0,967.75
2015-04-20,SK15,981.0,967.5,974.25
2015-04-21,SK15,977.0,968.75,972.875
2015-04-22,SK15,976.5,965.25,970.875
2015-04-23,SK15,983.0,971.0,977.0
2015-04-24,SK15,981.0,966.75,973.875
2015-04-27,SK15,979.0,965.0,972.0
2015-04-28,SK15,988.5,972.0,980.25
2015-04-29,SK15,989.75,974.0,981.875
2015-04-30,SK15,997.25,975.0,986.125
2015-05-01,SK15,980.5,964.5,972.5
2015-05-04,SK15,984.0,966.75,975.375
2015-05-05,SK15,994.5,981.5,988.0
2015-05-06,SK15,1000.5,988.25,994.375
2015-05-07,SK15,992.5,979.25,985.875
2015-05-08,SK15,986.25,977.75,982.0
2015-05-11,SK15,989.0,981.5,985.25
2015-05-12,SN15,981.5,955.0,968.25
2015-05-13,SN15,962.75,954.25,958.5
2015-05-14,SN15,962.25,953.0,957.625
2015-05-15,SN15,961.25,950.25,955.75
2015-05-18,SN15,964.5,950.0,957.25
2015-05-19,SN15,956.0,942.0,949.0
2015-05-20,SN15,947.25,936.5,941.875
2015-05-21,SN15,946.5,937.25,941.875
2015-05-22,SN15,942.5,922.75,932.625
2015-05-26,SN15,930.5,920.5,925.5
2015-05-27,SN15,931.75,922.0,926.875
2015-05-28,SN15,934.25,922.0,928.125
2015-05-29,SN15,937.5,924.75,931.125
2015-06-01,SN15,935.0,921.5,928.25
2015-06-02,SN15,944.5,925.25,934.875
2015-06-03,SN15,945.5,931.5,938.5
2015-06-04,SN15,948.75,932.0,940.375
2015-06-05,SN15,952.0,935.25,943.625
2015-06-08,SN15,951.0,935.25,943.125
2015-06-09,SN15,955.0,943.25,949.125
2015-06-10,SN15,957.75,944.5,951.125
2015-06-11,SN15,953.0,938.0,945.5
2015-06-12,SN15,947.0,933.25,940.125
2015-06-15,SN15,943.75,930.25,937.0
2015-06-16,SN15,959.0,938.75,948.875
2015-06-17,SN15,972.0,957.5,964.75
2015-06-18,SN15,981.75,962.0,971.875
2015-06-19,SN15,981.5,966.5,974.0
2015-06-22,SN15,990.0,971.5,980.75
2015-06-23,SN15,996.0,978.0,987.0
2015-06-24,SN15,990.5,979.0,984.75
2015-06-25,SN15,1002.5,980.0,991.25
2015-06-26,SN15,1024.5,997.75,1011.125
2015-06-29,SN15,1014.75,995.0,1004.875
2015-06-30,SN15,1059.25,993.75,1026.5
2015-07-01,SN15,1060.25,1038.75,1049.5
2015-07-02,SN15,1055.0,1032.0,1043.5
2015-07-06,SN15,1042.5,1026.25,1034.375
2015-07-07,SN15,1034.25,1001.0,1017.625
2015-07-08,SN15,1016.0,999.0,1007.5
2015-07-09,SN15,1042.25,1008.75,1025.5
2015-07-10,SQ15,1048.25,1022.0,1035.125
2015-07-13,SQ15,1040.5,1021.0,1030.75
2015-07-14,SQ15,1053.25,1030.5,1041.875
2015-07-15,SQ15,1035.0,1014.25,1024.625
2015-07-16,SQ15,1038.25,1015.25,1026.75
2015-07-17,SQ15,1021.25,1007.5,1014.375
2015-07-20,SQ15,1012.75,998.25,1005.5
2015-07-21,SQ15,1020.0,1008.25,1014.125
2015-07-22,SQ15,1027.5,1011.5,1019.5
2015-07-23,SQ15,1029.0,1004.25,1016.625
2015-07-24,SQ15,1011.25,988.75,1000.0
2015-07-27,SQ15,988.25,959.75,974.0
2015-07-28,SQ15,976.75,962.75,969.75
2015-07-29,SQ15,988.75,971.75,980.25
2015-07-30,SQ15,1002.25,982.0,992.125
2015-07-31,SQ15,995.25,979.0,987.125
2015-08-03,SQ15,983.75,971.5,977.625
2015-08-04,SQ15,986.5,971.0,978.75
2015-08-05,SQ15,992.25,974.5,983.375
2015-08-06,SQ15,992.0,983.75,987.875
2015-08-07,SQ15,1010.25,982.0,996.125
2015-08-10,SQ15,1045.75,1010.5,1028.125
2015-08-11,SQ15,1039.5,1013.0,1026.25
2015-08-12,SU15,985.0,911.0,948.0
2015-08-13,SU15,938.0,920.0,929.0
2015-08-14,SU15,938.5,921.75,930.125
2015-08-17,SU15,933.5,919.25,926.375
2015-08-18,SU15,929.25,912.25,920.75
2015-08-19,SU15,917.25,899.75,908.5
2015-08-20,SU15,923.0,898.25,910.625
2015-08-21,SU15,921.0,903.75,912.375
2015-08-24,SU15,906.25,874.0,890.125
2015-08-25,SU15,908.0,887.0,897.5
2015-08-26,SU15,898.5,877.0,887.75
2015-08-27,SU15,894.25,879.5,886.875
2015-08-28,SU15,895.75,884.0,889.875
2015-08-31,SU15,898.0,880.75,889.375
2015-09-01,SU15,896.0,878.75,887.375
2015-09-02,SU15,888.5,874.25,881.375
2015-09-03,SU15,891.25,878.5,884.875
2015-09-04,SU15,885.5,876.5,881.0
2015-09-08,SU15,895.0,882.25,888.625
2015-09-09,SU15,894.0,882.5,888.25
2015-09-10,SU15,888.0,882.75,885.375
2015-09-11,SX15,878.0,853.25,865.625
2015-09-14,SX15,888.5,874.5,881.5
2015-09-15,SX15,894.5,883.0,888.75
2015-09-16,SX15,894.5,883.25,888.875
2015-09-17,SX15,890.5,880.5,885.5
2015-09-18,SX15,886.5,866.5,876.5
2015-09-21,SX15,877.25,865.0,871.125
2015-09-22,SX15,873.5,861.0,867.25
2015-09-23,SX15,869.5,861.0,865.25
2015-09-24,SX15,869.25,858.0,863.625
2015-09-25,SX15,890.0,869.0,879.5
2015-09-28,SX15,892.0,875.75,883.875
2015-09-29,SX15,884.75,873.5,879.125
2015-09-30,SX15,902.25,881.25,891.75
2015-10-01,SX15,899.25,876.75,888.0
2015-10-02,SX15,882.0,868.25,875.125
2015-10-05,SX15,886.0,872.0,879.0
2015-10-06,SX15,895.5,879.25,887.375
2015-10-07,SX15,896.0,885.75,890.875
2015-10-08,SX15,891.75,880.0,885.875
2015-10-09,SX15,897.0,871.5,884.25
2015-10-12,SX15,894.5,885.5,890.0
2015-10-13,SX15,915.0,886.0,900.5
2015-10-14,SX15,919.75,909.0,914.375
2015-10-15,SX15,915.75,904.0,909.875
2015-10-16,SX15,910.5,897.25,903.875
2015-10-19,SX15,900.5,890.75,895.625
2015-10-20,SX15,901.75,889.5,895.625
2015-10-21,SX15,907.0,894.5,900.75
2015-10-22,SX15,913.0,897.5,905.25
2015-10-23,SX15,901.0,892.0,896.5
2015-10-26,SX15,899.5,884.0,891.75
2015-10-27,SX15,895.25,882.0,888.625
2015-10-28,SX15,891.0,881.0,886.0
2015-10-29,SX15,885.0,873.25,879.125
2015-10-30,SX15,886.75,876.75,881.75
2015-11-02,SX15,889.25,877.25,883.25
2015-11-03,SX15,887.5,875.0,881.25
2015-11-04,SX15,886.25,878.5,882.375
2015-11-05,SX15,882.5,867.25,874.875
2015-11-06,SX15,873.0,863.25,868.125
2015-11-09,SX15,877.25,871.25,874.25
2015-11-10,SF16,868.5,850.0,859.25
2015-11-11,SF16,861.5,854.25,857.875
2015-11-12,SF16,865.25,855.0,860.125
2015-11-13,SF16,862.5,854.5,858.5
2015-11-16,SF16,860.5,851.25,855.875
2015-11-17,SF16,865.0,857.75,861.375
2015-11-18,SF16,867.5,852.5,860.0
2015-11-19,SF16,863.0,852.5,857.75
2015-11-20,SF16,861.25,852.0,856.625
2015-11-23,SF16,865.25,844.25,854.75
2015-11-24,SF16,869.25,861.25,865.25
2015-11-25,SF16,877.0,861.5,869.25
2015-11-27,SF16,877.75,871.0,874.375
2015-11-30,SF16,883.25,870.25,876.75
2015-12-01,SF16,891.75,880.0,885.875
2015-12-02,SF16,894.75,884.5,889.625
2015-12-03,SF16,898.0,885.0,891.5
2015-12-04,SF16,906.75,892.75,899.75
2015-12-07,SF16,909.75,881.25,895.5
2015-12-08,SF16,887.0,872.75,879.875
2015-12-09,SF16,883.75,869.75,876.75
2015-12-10,SF16,886.5,872.75,879.625
2015-12-11,SF16,884.25,870.0,877.125
2015-12-14,SF16,877.75,868.0,872.875
2015-12-15,SF16,877.5,866.5,872.0
2015-12-16,SF16,871.0,856.0,863.5
2015-12-17,SF16,878.25,854.0,866.125
2015-12-18,SF16,893.5,873.25,883.375
2015-12-21,SF16,896.25,887.0,891.625
2015-12-22,SF16,895.0,885.0,890.0
2015-12-23,SF16,888.75,881.0,884.875
2015-12-24,SF16,885.0,875.0,880.0
2015-12-28,SF16,874.5,864.0,869.25
2015-12-29,SF16,876.25,865.0,870.625
2015-12-30,SF16,878.25,869.0,873.625
2015-12-31,SF16,879.25,870.0,874.625
2016-01-04,SF16,873.5,861.75,867.625
2016-01-05,SF16,873.25,866.25,869.75
2016-01-06,SF16,878.0,861.75,869.875
2016-01-07,SF16,880.0,869.75,874.875
2016-01-08,SF16,884.75,877.5,881.125
2016-01-11,SF16,885.75,878.0,881.875
2016-01-12,SH16,881.25,857.25,869.25
2016-01-13,SH16,880.75,871.0,875.875
2016-01-14,SH16,884.5,874.75,879.625
2016-01-15,SH16,882.75,871.0,876.875
2016-01-19,SH16,888.0,880.5,884.25
2016-01-20,SH16,883.75,870.5,877.125
2016-01-21,SH16,885.75,872.25,879.0
2016-01-22,SH16,886.5,874.5,880.5
2016-01-25,SH16,882.0,870.75,876.375
2016-01-26,SH16,882.5,875.5,879.0
2016-01-27,SH16,885.0,875.5,880.25
2016-01-28,SH16,884.25,867.25,875.75
2016-01-29,SH16,883.0,867.0,875.0
2016-02-01,SH16,883.25,876.0,879.625
2016-02-02,SH16,889.5,878.25,883.875
2016-02-03,SH16,886.0,874.25,880.125
2016-02-04,SH16,884.25,872.75,878.5
2016-02-05,SH16,879.0,867.25,873.125
2016-02-08,SH16,868.75,861.5,865.125
2016-02-09,SH16,866.5,859.5,863.0
2016-02-10,SH16,866.25,861.5,863.875
2016-02-11,SH16,874.25,862.0,868.125
2016-02-12,SH16,875.5,868.5,872.0
2016-02-16,SH16,882.75,873.25,878.0
2016-02-17,SH16,885.25,876.75,881.0
2016-02-18,SH16,882.75,878.0,880.375
2016-02-19,SH16,881.75,877.75,879.75
2016-02-22,SH16,887.5,880.25,883.875
2016-02-23,SH16,880.25,868.0,874.125
2016-02-24,SH16,870.5,864.5,867.5
2016-02-25,SH16,871.0,858.5,864.75
2016-02-26,SH16,862.5,854.5,858.5
2016-02-29,SH16,857.0,852.0,854.5
2016-03-01,SH16,858.25,849.75,854.0
2016-03-02,SH16,857.5,849.0,853.25
2016-03-03,SH16,858.0,850.5,854.25
2016-03-04,SH16,871.75,860.5,866.125
2016-03-07,SH16,879.75,873.0,876.375
2016-03-08,SH16,877.5,870.75,874.125
2016-03-09,SK16,888.0,880.25,884.125
2016-03-10,SK16,890.0,881.25,885.625
2016-03-11,SK16,896.75,887.0,891.875
2016-03-14,SK16,897.0,890.25,893.625
2016-03-15,SK16,895.5,888.5,892.0
2016-03-16,SK16,894.75,886.0,890.375
2016-03-17,SK16,904.5,893.5,899.0
2016-03-18,SK16,904.75,896.0,900.375
2016-03-21,SK16,905.0,892.25,898.625
2016-03-22,SK16,914.0,900.0,907.0
2016-03-23,SK16,912.5,901.5,907.0
2016-03-24,SK16,911.75,902.0,906.875
2016-03-28,SK16,914.75,906.25,910.5
2016-03-29,SK16,916.5,907.0,911.75
2016-03-30,SK16,917.0,908.5,912.75
2016-03-31,SK16,914.0,896.0,905.0
2016-04-01,SK16,920.0,908.25,914.125
2016-04-04,SK16,922.25,912.75,917.5
2016-04-05,SK16,916.5,904.0,910.25
2016-04-06,SK16,909.75,901.0,905.375
2016-04-07,SK16,909.75,903.5,906.625
2016-04-08,SK16,917.0,903.0,910.0
2016-04-11,SK16,929.5,915.5,922.5
2016-04-12,SK16,938.5,924.75,931.625
2016-04-13,SK16,957.75,937.25,947.5
2016-04-14,SK16,959.5,946.75,953.125
2016-04-15,SK16,958.25,946.5,952.375
2016-04-18,SK16,964.25,949.75,957.0
2016-04-19,SK16,987.0,953.0,970.0
2016-04-20,SK16,1012.25,975.75,994.0
2016-04-21,SK16,1034.75,1002.5,1018.625
2016-04-22,SK16,1017.25,979.0,998.125
2016-04-25,SK16,1020.0,977.25,998.625
2016-04-26,SK16,1018.75,991.75,1005.25
2016-04-27,SK16,1020.0,1002.0,1011.0
2016-04-28,SK16,1036.75,1008.5,1022.625
2016-04-29,SK16,1029.0,1009.0,1019.0
2016-05-02,SK16,1036.25,1012.25,1024.25
2016-05-03,SK16,1047.5,1015.0,1031.25
2016-05-04,SK16,1036.0,1012.75,1024.375
2016-05-05,SK16,1035.5,1003.5,1019.5
2016-05-06,SK16,1026.25,1000.0,1013.125
2016-05-09,SK16,1032.0,1012.0,1022.0
2016-05-10,SN16,1091.5,1023.5,1057.5
2016-05-11,SN16,1091.0,1073.0,1082.0
2016-05-12,SN16,1089.75,1062.75,1076.25
2016-05-13,SN16,1075.5,1057.5,1066.5
2016-05-16,SN16,1071.75,1055.0,1063.375
2016-05-17,SN16,1086.75,1062.75,1074.75
2016-05-18,SN16,1088.0,1063.75,1075.875
2016-05-19,SN16,1074.75,1051.0,1062.875
2016-05-20,SN16,1087.5,1063.25,1075.375
2016-05-23,SN16,1079.0,1052.0,1065.5
2016-05-24,SN16,1069.75,1043.5,1056.625
2016-05-25,SN16,1088.0,1054.75,1071.375
2016-05-26,SN16,1098.0,1073.25,1085.625
2016-05-27,SN16,1090.75,1071.75,1081.25
2016-05-31,SN16,1096.0,1077.0,1086.5
2016-06-01,SN16,1102.5,1068.0,1085.25
2016-06-02,SN16,1146.0,1100.75,1123.375
2016-06-03,SN16,1169.0,1127.25,1148.125
2016-06-06,SN16,1162.0,1136.0,1149.0
2016-06-07,SN16,1148.75,1129.0,1138.875
2016-06-08,SN16,1189.25,1138.0,1163.625
2016-06-09,SN16,1185.0,1166.25,1175.625
2016-06-10,SN16,1208.5,1168.75,1188.625
2016-06-13,SN16,1198.75,1167.25,1183.0
2016-06-14,SN16,1176.5,1152.75,1164.625
2016-06-15,SN16,1178.0,1154.5,1166.25
2016-06-16,SN16,1160.0,1128.5,1144.25
2016-06-17,SN16,1160.0,1132.5,1146.25
2016-06-20,SN16,1156.75,1140.25,1148.5
2016-06-21,SN16,1151.75,1128.75,1140.25
2016-06-22,SN16,1147.0,1126.0,1136.5
2016-06-23,SN16,1143.0,1123.0,1133.0
2016-06-24,SN16,1132.0,1099.25,1115.625
2016-06-27,SN16,1138.5,1103.0,1120.75
2016-06-28,SN16,1165.5,1128.25,1146.875
2016-06-29,SN16,1155.75,1140.0,1147.875
2016-06-30,SN16,1182.0,1122.0,1152.0
2016-07-01,SN16,1176.5,1164.75,1170.625
2016-07-05,SN16,1150.25,1110.0,1130.125
2016-07-06,SN16,1117.75,1070.0,1093.875
2016-07-07,SN16,1111.75,1054.25,1083.0
2016-07-08,SN16,1090.75,1053.5,1072.125
2016-07-11,SN16,1105.0,1081.75,1093.375
2016-07-12,SQ16,1102.75,1073.0,1087.875
2016-07-13,SQ16,1134.75,1096.75,1115.75
2016-07-14,SQ16,1141.0,1079.5,1110.25
2016-07-15,SQ16,1097.5,1057.0,1077.25
2016-07-18,SQ16,1082.25,1050.25,1066.25
2016-07-19,SQ16,1079.0,1041.0,1060.0
2016-07-20,SQ16,1056.25,1025.0,1040.625
2016-07-21,SQ16,1042.5,1023.75,1033.125
2016-07-22,SQ16,1037.0,985.0,1011.0
2016-07-25,SQ16,1010.5,981.75,996.125
2016-07-26,SQ16,1002.75,980.5,991.625
2016-07-27,SQ16,1015.5,991.25,1003.375
2016-07-28,SQ16,1022.0,998.0,1010.0
2016-07-29,SQ16,1034.25,996.25,1015.25
2016-08-01,SQ16,1030.75,991.75,1011.25
2016-08-02,SQ16,998.5,976.0,987.25
2016-08-03,SQ16,1000.5,985.75,993.125
2016-08-04,SQ16,1000.25,985.25,992.75
2016-08-05,SQ16,1012.0,990.5,1001.25
2016-08-08,SQ16,1018.75,1007.25,1013.0
2016-08-09,SQ16,1032.0,1011.5,1021.75
2016-08-10,SQ16,1030.5,1008.0,1019.25
2016-08-11,SQ16,1028.0,1017.5,1022.75
2016-08-12,SU16,1010.0,981.0,995.5
2016-08-15,SU16,1026.5,997.0,1011.75
2016-08-16,SU16,1028.5,1012.25,1020.375
2016-08-17,SU16,1031.0,1016.0,1023.5
2016-08-18,SU16,1037.0,1012.0,1024.5
2016-08-19,SU16,1035.0,1017.0,1026.0
2016-08-22,SU16,1041.25,1023.0,1032.125
2016-08-23,SU16,1036.75,1026.5,1031.625
2016-08-24,SU16,1036.0,1021.75,1028.875
2016-08-25,SU16,1029.75,997.0,1013.375
2016-08-26,SU16,1002.25,982.5,992.375
2016-08-29,SU16,998.25,981.5,989.875
2016-08-30,SU16,986.75,960.5,973.625
2016-08-31,SU16,970.5,956.0,963.25
2016-09-01,SU16,965.0,954.0,959.5
2016-09-02,SU16,971.0,960.0,965.5
2016-09-06,SU16,978.0,965.5,971.75
2016-09-07,SU16,993.5,980.5,987.0
2016-09-08,SU16,999.25,987.75,993.5
2016-09-09,SU16,999.75,988.5,994.125
2016-09-12,SX16,990.0,958.75,974.375
2016-09-13,SX16,971.0,942.5,956.75
2016-09-14,SX16,948.0,940.5,944.25
2016-09-15,SX16,953.0,941.25,947.125
2016-09-16,SX16,969.0,945.75,957.375
2016-09-19,SX16,981.25,966.25,973.75
2016-09-20,SX16,994.0,970.75,982.375
2016-09-21,SX16,990.25,971.5,980.875
2016-09-22,SX16,983.5,970.25,976.875
2016-09-23,SX16,976.25,952.5,964.375
2016-09-26,SX16,960.25,943.75,952.0
2016-09-27,SX16,953.5,934.0,943.75
2016-09-28,SX16,955.75,944.5,950.125
2016-09-29,SX16,957.25,946.0,951.625
2016-09-30,SX16,958.5,943.0,950.75
2016-10-03,SX16,975.0,946.5,960.75
2016-10-04,SX16,972.0,960.25,966.125
2016-10-05,SX16,967.5,950.5,959.0
2016-10-06,SX16,959.75,947.25,953.5
2016-10-07,SX16,973.25,955.25,964.25
2016-10-10,SX16,964.25,950.0,957.125
2016-10-11,SX16,960.75,951.5,956.125
2016-10-12,SX16,971.25,943.25,957.25
2016-10-13,SX16,959.5,937.25,948.375
2016-10-14,SX16,974.25,952.0,963.125
2016-10-17,SX16,979.0,961.0,970.0
2016-10-18,SX16,987.0,971.5,979.25
2016-10-19,SX16,982.75,971.0,976.875
2016-10-20,SX16,989.75,973.25,981.5
2016-10-21,SX16,984.25,974.5,979.375
2016-10-24,SX16,999.75,980.0,989.875
2016-10-25,SX16,997.0,981.25,989.125
2016-10-26,SX16,1011.0,988.75,999.875
2016-10-27,SX16,1020.0,1002.75,1011.375
2016-10-28,SX16,1017.5,999.5,1008.5
2016-10-31,SX16,1008.0,996.25,1002.125
2016-11-01,SX16,1006.25,983.0,994.625
2016-11-02,SX16,986.25,973.5,979.875
2016-11-03,SX16,984.5,976.5,980.5
2016-11-04,SX16,985.5,975.0,980.25
2016-11-07,SX16,992.25,981.75,987.0
2016-11-08,SX16,1011.25,989.0,1000.125
2016-11-09,SF17,1017.5,984.25,1000.875
2016-11-10,SF17,1019.0,989.0,1004.0
2016-11-11,SF17,1018.0,977.0,997.5
2016-11-14,SF17,989.75,975.25,982.5
2016-11-15,SF17,992.75,978.75,985.75
2016-11-16,SF17,997.75,982.75,990.25
2016-11-17,SF17,993.75,981.0,987.375
2016-11-18,SF17,996.5,982.25,989.375
2016-11-21,SF17,1021.5,995.5,1008.5
2016-11-22,SF17,1033.25,1015.25,1024.25
2016-11-23,SF17,1035.75,1017.25,1026.5
2016-11-25,SF17,1046.75,1029.5,1038.125
2016-11-28,SF17,1065.0,1042.5,1053.75
2016-11-29,SF17,1058.75,1039.25,1049.0
2016-11-30,SF17,1052.75,1031.25,1042.0
2016-12-01,SF17,1040.0,1022.25,1031.125
2016-12-02,SF17,1037.75,1026.5,1032.125
2016-12-05,SF17,1049.75,1027.75,1038.75
2016-12-06,SF17,1061.75,1039.0,1050.375
2016-12-07,SF17,1053.0,1039.75,1046.375
